source_id,ra,dec,g0,bp_rp0,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,v_hel,v_hel_error,good_cand_ibata
2985543956292701312,82.10425875879464,-13.340006847972322,15.748439448935866,0.7710091887175605,0.2400838283575565,0.0541714202571909,23.959023875137657,0.07821408571891701,-24.208191219155363,0.08161955639624736,,,
3008813603768886656,83.42290145185136,-13.002967431762233,17.649740270975503,0.6941544831603206,0.3427278743853117,0.16994663429968793,23.47084644276282,0.28704524197596964,-24.305024612853483,0.3726668616361287,,,
2984359674895283072,83.50017050887897,-14.788251210396917,18.171902589380547,0.7203242193357049,0.4909410381127392,0.18178362572418152,22.707123583838573,0.3378766756761194,-22.226961527718935,0.3373561745469712,,,
2972259721228451328,84.19960510783328,-15.338794975182106,18.921103164956442,0.9960768209923864,0.8245468426467112,0.2959227393439475,24.18638268859818,0.4669157377105283,-23.131427906724,0.4929487847978166,,,
2972049714507240448,84.50382607753625,-15.611772992997984,19.526800612335894,1.1942272367342297,-0.2646217278815801,0.4807317607970645,23.709879175779072,0.8033566902108389,-23.47612206380519,0.8649697873844201,,,
2970362273397297536,84.74671962256691,-18.140443436636623,17.52650693168684,0.7013352935255414,0.22888415082486466,0.11832819746933895,24.317506271348986,0.17349184125249978,-23.497068819146985,0.21401806862259928,,,
2970349805108847488,84.78517642524045,-18.19282533760036,16.91140716555428,0.6412772153771706,0.3991471394745079,0.09216260006500472,24.540328877041496,0.1284553354712101,-23.805693019662513,0.18320728979847206,,,
2971967869610949888,85.1314942504327,-16.050896459656588,18.78138056134856,0.9450217844664308,-0.005606216470882753,0.2609146550056045,24.155227133342837,0.3893130982567373,-22.592313950299005,0.5031029544819352,,,
2972007761267505792,85.17824005696505,-15.794494914302726,17.693557723785105,0.7209550375776489,0.6914426029491806,0.20384748635144173,23.955951469329754,0.3268726284615429,-23.28716033161989,0.3677614157463091,,,
2971024729152562176,85.27347316231888,-16.974502123398867,17.702073504868697,0.7508530359025549,0.16912194339154013,0.13864060698330175,23.98145584182088,0.20686791909061647,-23.812532405786214,0.2659694023976365,,,
2971248857726512128,85.73059130527356,-15.797559938665955,18.47006896822056,0.921665384397214,0.1680550250551279,0.2386250668677634,22.67924523251125,0.30843303409822154,-23.19746715314569,0.4674212040669182,,,
